Evaluacion;Año;FP;Eva_;Eva_E;Fecha;Time_E;Time_;Parcela;Surco_1;Surco;Arbol_1;Arbol;Rep;Nudos;Htotal;Htotal_t;Hroya;Inc_promedio;Def_calculada;Sev_total;Severidad;Sev_condicional
2_Principal;2022;19/02/22;9;2;18/05/22;88;241;Tto Testigo SA;8;H;3;62;1;12;4;24;3;75;83,33;2,5;0,63;0,83
2_Principal;2022;19/02/22;9;2;18/05/22;88;241;Tto Testigo SA;8;H;3;62;2;12;11;24;4;36,36;54,17;10,5;0,95;2,63
2_Principal;2022;19/02/22;9;2;18/05/22;88;241;Tto Testigo SA;8;H;3;62;3;12;9;24;6;66,67;62,5;32,3;3,59;5,38
2_Principal;2022;19/02/22;9;2;18/05/22;88;241;Tto Testigo SA;8;H;2;63;1;12;5;24;5;100;79,17;66,6;13,32;13,32
2_Principal;2022;19/02/22;9;2;18/05/22;88;241;Tto Testigo SA;8;H;2;63;2;8;4;16;2;50;75;0,6;0,15;0,3
2_Principal;2022;19/02/22;9;2;18/05/22;88;241;Tto Testigo SA;8;H;2;63;3;11;1;22;1;100;95,45;0,1;0,1;0,1
2_Principal;2022;19/02/22;9;2;18/05/22;88;241;Tto Testigo SA;9;I;1;64;1;13;18;26;0;0;30,77;0;0;0
2_Principal;2022;19/02/22;9;2;18/05/22;88;241;Tto Testigo SA;9;I;1;64;2;11;14;22;2;14,29;36,36;0,7;0,05;0,35
2_Principal;2022;19/02/22;9;2;18/05/22;88;241;Tto Testigo SA;9;I;1;64;3;13;12;26;0;0;53,85;0;0;0
2_Principal;2022;19/02/22;9;2;18/05/22;88;241;Tto Testigo SA;9;I;2;65;1;11;10;22;6;60;54,55;25,1;2,51;4,18
2_Principal;2022;19/02/22;9;2;18/05/22;88;241;Tto Testigo SA;9;I;2;65;2;12;6;24;3;50;75;1,2;0,2;0,4
2_Principal;2022;19/02/22;9;2;18/05/22;88;241;Tto Testigo SA;9;I;2;65;3;10;6;20;3;50;70;5,3;0,88;1,77
2_Principal;2022;19/02/22;9;2;18/05/22;88;241;Tto Testigo SA;9;I;3;66;1;9;10;18;3;30;44,44;11,3;1,13;3,77
2_Principal;2022;19/02/22;9;2;18/05/22;88;241;Tto Testigo SA;9;I;3;66;2;8;3;16;1;33,33;81,25;0,4;0,13;0,4
2_Principal;2022;19/02/22;9;2;18/05/22;88;241;Tto Testigo SA;9;I;3;66;3;11;6;22;3;50;72,73;18,9;3,15;6,3
2_Principal;2022;19/02/22;9;2;18/05/22;88;241;Tto Testigo SA;9;I;4;67;1;8;5;16;2;40;68,75;0,7;0,14;0,35
2_Principal;2022;19/02/22;9;2;18/05/22;88;241;Tto Testigo SA;9;I;4;67;2;11;8;22;3;37,5;63,64;1,8;0,23;0,6
2_Principal;2022;19/02/22;9;2;18/05/22;88;241;Tto Testigo SA;9;I;4;67;3;10;8;20;2;25;60;1,7;0,21;0,85
2_Principal;2022;19/02/22;9;2;18/05/22;88;241;Tto Testigo SA;9;I;5;68;1;11;4;22;2;50;81,82;0,7;0,18;0,35
2_Principal;2022;19/02/22;9;2;18/05/22;88;241;Tto Testigo SA;9;I;5;68;2;8;5;16;0;0;68,75;0;0;0
2_Principal;2022;19/02/22;9;2;18/05/22;88;241;Tto Testigo SA;9;I;5;68;3;10;10;20;4;40;50;2,3;0,23;0,58
2_Principal;2022;19/02/22;9;2;18/05/22;88;241;Tto Testigo SA;9;I;7;69;1;8;6;16;4;66,67;62,5;2,2;0,37;0,55
2_Principal;2022;19/02/22;9;2;18/05/22;88;241;Tto Testigo SA;9;I;7;69;2;10;9;20;4;44,44;55;3;0,33;0,75
2_Principal;2022;19/02/22;9;2;18/05/22;88;241;Tto Testigo SA;9;I;7;69;3;8;3;16;2;66,67;81,25;3,1;1,03;1,55
2_Principal;2022;19/02/22;9;2;18/05/22;88;241;Tto Testigo SA;9;I;8;70;1;19;14;38;9;64,29;63,16;46,2;3,3;5,13
2_Principal;2022;19/02/22;9;2;18/05/22;88;241;Tto Testigo SA;9;I;8;70;2;10;7;20;4;57,14;65;1,9;0,27;0,48
2_Principal;2022;19/02/22;9;2;18/05/22;88;241;Tto Testigo SA;9;I;8;70;3;14;11;28;7;63,64;60,71;37,5;3,41;5,36
2_Principal;2022;19/02/22;9;2;18/05/22;88;241;Tto Testigo SA;9;I;9;71;1;12;7;24;3;42,86;70,83;6;0,86;2
2_Principal;2022;19/02/22;9;2;18/05/22;88;241;Tto Testigo SA;9;I;9;71;2;11;7;22;4;57,14;68,18;4,2;0,6;1,05
2_Principal;2022;19/02/22;9;2;18/05/22;88;241;Tto Testigo SA;9;I;9;71;3;11;12;22;3;25;45,45;1,5;0,13;0,5
2_Principal;2022;19/02/22;9;2;18/05/22;88;241;Tto Testigo SA;9;I;10;72;1;9;5;18;3;60;72,22;9,8;1,96;3,27
2_Principal;2022;19/02/22;9;2;18/05/22;88;241;Tto Testigo SA;9;I;10;72;2;9;5;18;1;20;72,22;0,5;0,1;0,5
2_Principal;2022;19/02/22;9;2;18/05/22;88;241;Tto Testigo SA;9;I;10;72;3;13;8;26;2;25;69,23;1,8;0,23;0,9
2_Principal;2022;19/02/22;9;2;18/05/22;88;241;Tto Testigo SA;10;J;9;73;1;14;7;28;4;57,14;75;2,5;0,36;0,63
2_Principal;2022;19/02/22;9;2;18/05/22;88;241;Tto Testigo SA;10;J;9;73;2;16;18;32;6;33,33;43,75;3,3;0,18;0,55
2_Principal;2022;19/02/22;9;2;18/05/22;88;241;Tto Testigo SA;10;J;9;73;3;13;14;26;4;28,57;46,15;2,5;0,18;0,63
2_Principal;2022;19/02/22;9;2;18/05/22;88;241;Tto Testigo SA;10;J;8;74;1;13;8;26;2;25;69,23;0,6;0,08;0,3
2_Principal;2022;19/02/22;9;2;18/05/22;88;241;Tto Testigo SA;10;J;8;74;2;9;10;18;3;30;44,44;0,8;0,08;0,27
2_Principal;2022;19/02/22;9;2;18/05/22;88;241;Tto Testigo SA;10;J;8;74;3;10;8;20;3;37,5;60;1,9;0,24;0,63
2_Principal;2022;19/02/22;9;2;18/05/22;88;241;Tto Testigo SA;10;J;7;75;1;9;10;18;1;10;44,44;0,8;0,08;0,8
2_Principal;2022;19/02/22;9;2;18/05/22;88;241;Tto Testigo SA;10;J;7;75;2;13;9;26;0;0;65,38;0;0;0
2_Principal;2022;19/02/22;9;2;18/05/22;88;241;Tto Testigo SA;10;J;7;75;3;13;9;26;0;0;65,38;0;0;0
2_Principal;2022;19/02/22;9;2;18/05/22;88;241;Tto Testigo SA;10;J;6;76;1;10;3;20;1;33,33;85;0,3;0,1;0,3
2_Principal;2022;19/02/22;9;2;18/05/22;88;241;Tto Testigo SA;10;J;6;76;2;12;8;24;2;25;66,67;1;0,13;0,5
2_Principal;2022;19/02/22;9;2;18/05/22;88;241;Tto Testigo SA;10;J;6;76;3;10;3;20;0;0;85;0;0;0
2_Principal;2022;19/02/22;9;2;18/05/22;88;241;Tto Testigo SA;10;J;4;77;1;10;8;20;0;0;60;0;0;0
2_Principal;2022;19/02/22;9;2;18/05/22;88;241;Tto Testigo SA;10;J;4;77;2;13;12;26;0;0;53,85;0;0;0
2_Principal;2022;19/02/22;9;2;18/05/22;88;241;Tto Testigo SA;10;J;4;77;3;9;12;18;2;16,67;33,33;2,5;0,21;1,25
2_Principal;2022;19/02/22;9;2;18/05/22;88;241;Tto Testigo SA;10;J;3;78;1;12;14;24;7;50;41,67;12,4;0,89;1,77
2_Principal;2022;19/02/22;9;2;18/05/22;88;241;Tto Testigo SA;10;J;3;78;2;8;9;16;7;77,78;43,75;15,7;1,74;2,24
2_Principal;2022;19/02/22;9;2;18/05/22;88;241;Tto Testigo SA;10;J;3;78;3;11;9;22;2;22,22;59,09;1,3;0,14;0,65
2_Principal;2022;19/02/22;9;2;18/05/22;88;241;Tto Testigo SA;10;J;2;79;1;13;19;26;4;21,05;26,92;35,1;1,85;8,78
2_Principal;2022;19/02/22;9;2;18/05/22;88;241;Tto Testigo SA;10;J;2;79;2;12;9;24;0;0;62,5;0;0;0
2_Principal;2022;19/02/22;9;2;18/05/22;88;241;Tto Testigo SA;10;J;2;79;3;11;11;22;2;18,18;50;1,1;0,1;0,55
2_Principal;2022;19/02/22;9;2;18/05/22;88;241;Tto Testigo SA;10;J;1;80;1;12;10;24;2;20;58,33;1,2;0,12;0,6
2_Principal;2022;19/02/22;9;2;18/05/22;88;241;Tto Testigo SA;10;J;1;80;2;11;9;22;4;44,44;59,09;1,9;0,21;0,48
2_Principal;2022;19/02/22;9;2;18/05/22;88;241;Tto Testigo SA;10;J;1;80;3;15;11;30;6;54,55;63,33;3,6;0,33;0,6
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;1;A;1;1;1;13;6;26;0;0;76,92;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;1;A;1;1;2;19;18;38;2;11,11;52,63;1,6;0,09;0,8
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;1;A;1;1;3;18;17;36;0;0;52,78;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;1;A;2;2;1;10;8;20;0;0;60;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;1;A;2;2;2;10;4;20;0;0;80;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;1;A;2;2;3;13;13;26;0;0;50;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;1;A;3;3;1;8;5;16;0;0;68,75;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;1;A;3;3;2;12;9;24;0;0;62,5;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;1;A;3;3;3;13;10;26;0;0;61,54;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;1;A;4;4;1;26;30;52;0;0;42,31;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;1;A;4;4;2;19;12;38;0;0;68,42;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;1;A;4;4;3;38;30;76;1;3,33;60,53;0,1;0;0,1
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;1;A;5;5;1;15;13;30;0;0;56,67;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;1;A;5;5;2;20;23;40;0;0;42,5;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;1;A;5;5;3;14;14;28;0;0;50;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;1;A;6;6;1;16;11;32;0;0;65,63;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;1;A;6;6;2;10;7;20;1;14,29;65;0,2;0,03;0,2
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;1;A;6;6;3;20;22;40;2;9,09;45;1,6;0,07;0,8
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;1;A;7;7;1;22;9;44;0;0;79,55;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;1;A;7;7;2;15;12;30;0;0;60;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;1;A;7;7;3;13;6;26;1;16,67;76,92;0,5;0,08;0,5
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;1;A;8;8;1;14;13;28;0;0;53,57;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;1;A;8;8;2;16;17;32;1;5,88;46,88;0,5;0,03;0,5
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;1;A;8;8;3;17;11;34;1;9,09;67,65;0,5;0,05;0,5
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;1;A;9;9;1;14;20;28;0;0;28,57;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;1;A;9;9;2;12;17;24;2;11,76;29,17;0,6;0,04;0,3
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;1;A;9;9;3;11;16;22;0;0;27,27;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;1;A;10;10;1;29;34;58;1;2,94;41,38;0,2;0,01;0,2
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;1;A;10;10;2;12;12;24;0;0;50;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;1;A;10;10;3;13;11;26;0;0;57,69;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;2;B;10;11;1;10;8;20;0;0;60;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;2;B;10;11;2;11;12;22;0;0;45,45;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;2;B;10;11;3;10;11;20;0;0;45;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;2;B;9;12;1;12;8;24;0;0;66,67;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;2;B;9;12;2;18;15;36;0;0;58,33;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;2;B;9;12;3;7;2;14;0;0;85,71;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;2;B;7;13;1;12;15;24;0;0;37,5;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;2;B;7;13;2;11;12;22;0;0;45,45;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;2;B;7;13;3;19;16;38;1;6,25;57,89;2,5;0,16;2,5
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;2;B;5;14;1;14;13;28;0;0;53,57;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;2;B;5;14;2;11;12;22;0;0;45,45;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;2;B;5;14;3;11;6;22;0;0;72,73;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;2;B;4;15;1;13;10;26;0;0;61,54;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;2;B;4;15;2;10;11;20;0;0;45;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;2;B;4;15;3;11;8;22;0;0;63,64;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;2;B;3;16;1;11;10;22;0;0;54,55;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;2;B;3;16;2;8;7;16;0;0;56,25;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;2;B;3;16;3;9;11;18;0;0;38,89;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;2;B;2;17;1;11;10;22;1;10;54,55;1;0,1;1
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;2;B;2;17;2;12;9;24;0;0;62,5;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;2;B;2;17;3;10;4;20;0;0;80;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;2;B;1;18;1;11;9;22;0;0;59,09;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;2;B;1;18;2;10;3;20;0;0;85;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;2;B;1;18;3;10;5;20;1;20;75;0,5;0,1;0,5
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;3;C;1;19;1;11;7;22;0;0;68,18;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;3;C;1;19;2;13;8;26;0;0;69,23;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;3;C;1;19;3;12;13;24;2;15,38;45,83;3,5;0,27;1,75
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;3;C;2;20;1;10;10;20;0;0;50;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;3;C;2;20;2;9;8;18;0;0;55,56;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;3;C;2;20;3;11;6;22;0;0;72,73;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;3;C;3;21;1;11;12;22;0;0;45,45;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;3;C;3;21;2;11;10;22;0;0;54,55;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;3;C;3;21;3;12;13;24;0;0;45,83;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;3;C;4;22;1;10;7;20;0;0;65;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;3;C;4;22;2;10;11;20;0;0;45;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;3;C;4;22;3;10;12;20;0;0;40;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;3;C;5;23;1;8;3;16;0;0;81,25;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;3;C;5;23;2;15;16;30;0;0;46,67;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;3;C;5;23;3;11;5;22;0;0;77,27;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;3;C;6;24;1;8;6;16;0;0;62,5;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;3;C;6;24;2;8;7;16;0;0;56,25;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;3;C;6;24;3;11;6;22;0;0;72,73;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;3;C;7;25;1;10;6;20;0;0;70;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;3;C;7;25;2;10;11;20;0;0;45;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;3;C;7;25;3;9;8;18;0;0;55,56;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;3;C;8;26;1;11;6;22;0;0;72,73;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;3;C;8;26;2;11;11;22;0;0;50;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;3;C;8;26;3;9;8;18;0;0;55,56;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;3;C;9;27;1;10;10;20;0;0;50;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;3;C;9;27;2;17;17;34;0;0;50;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;3;C;9;27;3;12;14;24;0;0;41,67;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;3;C;10;28;1;10;8;20;0;0;60;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;3;C;10;28;2;8;4;16;0;0;75;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;3;C;10;28;3;13;10;26;0;0;61,54;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;4;D;10;29;1;9;6;18;0;0;66,67;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;4;D;10;29;2;10;5;20;0;0;75;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;4;D;10;29;3;16;12;32;1;8,33;62,5;0,1;0,01;0,1
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;4;D;9;30;1;18;14;36;1;7,14;61,11;0,5;0,04;0,5
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;4;D;9;30;2;8;3;16;0;0;81,25;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;4;D;9;30;3;10;8;20;0;0;60;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;4;D;7;31;1;10;13;20;0;0;35;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;4;D;7;31;2;42;37;84;0;0;55,95;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;4;D;7;31;3;9;4;18;0;0;77,78;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;4;D;6;32;1;11;6;22;0;0;72,73;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;4;D;6;32;2;14;12;28;0;0;57,14;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;4;D;6;32;3;12;15;24;0;0;37,5;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;4;D;5;33;1;9;5;18;0;0;72,22;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;4;D;5;33;2;8;7;16;0;0;56,25;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;4;D;5;33;3;10;4;20;3;75;80;6,5;1,63;2,17
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;4;D;3;34;1;14;9;28;1;11,11;67,86;0,8;0,09;0,8
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;4;D;3;34;2;13;10;26;0;0;61,54;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;4;D;3;34;3;13;9;26;2;22,22;65,38;0,5;0,06;0,25
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;4;D;2;35;1;10;7;20;0;0;65;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;4;D;2;35;2;11;8;22;0;0;63,64;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;4;D;2;35;3;8;1;16;0;0;93,75;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;4;D;1;36;1;14;14;28;0;0;50;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;4;D;1;36;2;30;24;60;0;0;60;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;4;D;1;36;3;13;12;26;0;0;53,85;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;5;E;1;37;1;13;7;26;0;0;73,08;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;5;E;1;37;2;11;9;22;0;0;59,09;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;5;E;1;37;3;10;9;20;0;0;55;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;5;E;4;38;1;9;7;18;0;0;61,11;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;5;E;4;38;2;9;3;18;0;0;83,33;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;5;E;4;38;3;10;6;20;0;0;70;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;5;E;5;39;1;9;12;18;0;0;33,33;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;5;E;5;39;2;11;12;22;0;0;45,45;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;5;E;5;39;3;11;14;22;0;0;36,36;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;5;E;6;40;1;11;5;22;0;0;77,27;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;5;E;6;40;2;12;8;24;0;0;66,67;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;5;E;6;40;3;13;8;26;0;0;69,23;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;5;E;7;41;1;10;18;20;0;0;10;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;5;E;7;41;2;13;15;26;0;0;42,31;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;5;E;7;41;3;11;7;22;0;0;68,18;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;5;E;8;42;1;12;13;24;0;0;45,83;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;5;E;8;42;2;9;7;18;0;0;61,11;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;5;E;8;42;3;9;10;18;0;0;44,44;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;5;E;9;43;1;12;10;24;0;0;58,33;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;5;E;9;43;2;14;11;28;0;0;60,71;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;5;E;9;43;3;13;12;26;0;0;53,85;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;5;E;10;44;1;8;4;16;0;0;75;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;5;E;10;44;2;8;5;16;0;0;68,75;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;5;E;10;44;3;10;8;20;0;0;60;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;6;F;10;45;1;10;3;20;0;0;85;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;6;F;10;45;2;13;12;26;0;0;53,85;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;6;F;10;45;3;10;11;20;0;0;45;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;6;F;9;46;1;14;9;28;0;0;67,86;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;6;F;9;46;2;14;9;28;0;0;67,86;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;6;F;9;46;3;14;12;28;0;0;57,14;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;6;F;6;47;1;12;6;24;0;0;75;0;0;0
2_Principal;2022;19/02/22;10;3;14/07/22;145;298;Tto Fungicida;6;F;6;47;2;46;18;92;0;0;80,43;0;0;0
